"","virus","pVal","phase","peak.shape","period","p.adj"
"1756","T20_S__k141_1192357||full",0.0013955259351527,8,16,24,0.0349083316051522
"1757","T8_S__k141_180245||full",0.00161489985863488,16,8,24,0.0360398020064377
"1758","T32_S__k141_12588||full",0.00135322056562517,8,16,24,0.0349083316051522
"1759","T56_S__k141_958975||full",0.00236910017970032,16,8,24,0.0437069651438199
"1760","T24_S__k141_320605||full",0.00247210453533947,16,8,24,0.0441872882844828
"1761","T56_S__k141_241161||full",0.00156574588454735,16,8,24,0.0356028964133435
"1764","T84_S__k141_643457||full",6.93346328730943e-05,8,16,24,0.0162102758870135
"1765","T60_S__k141_974715||full",0.000895974480961836,16,8,24,0.0291993621561371
"1768","T68_S__k141_1060788||full",0.000214702605523308,16,8,24,0.0198898996663387
"1769","T76_S__k141_224111||full",0.000657833790083256,16,8,24,0.0265258740933821
"1770","T8_S__k141_1328318||full",0.0015041919863657,12,12,24,0.0349083316051522
"1774","T76_S__k141_1047962||full",8.66356468390793e-05,12,12,24,0.0163397069061258
"1775","T92_S__k141_563495||full",0.00111537384619492,8,16,24,0.0318298907622438
"1776","T72_S__k141_1139847||full",7.59379312419604e-05,8,16,24,0.0163397069061258
"1777","T4_S__k141_275949||full",0.000314616160474601,12,12,24,0.0219379361484287
"1778","T96_S__k141_369598||full",0.001897916408914,8,16,24,0.0394135059394885
"1780","T60_S__k141_1019596||full",2.74757719990399e-05,8,16,24,0.0139876047649868
"1781","T76_S__k141_692748||full",0.000344045981286852,8,16,24,0.0222849259507213
"1782","T40_D__k141_987763||full",0.00144048621378356,16,8,24,0.0349083316051522
"1783","T4_S__k141_903586||full",0.000697762967576348,12,12,24,0.0270763341296373
"1784","T40_S__k141_408824||full",0.00116386836124688,8,16,24,0.0318980288616093
"1786","T112_S__k141_565546||full",0.00316070467140768,8,16,24,0.0494560923511894
"1787","T56_S__k141_572362||full",0.000479597444928193,16,8,24,0.0242683243402119
"1788","T52_S_k141_818758||full",0.000585169647421566,8,16,24,0.0263252837660094
"1790","T72_S__k141_576384||full",0.0005798807697326,12,12,24,0.0261475474083895
"1793","T100_S__k141_138451||full",0.0020235946375495,12,12,24,0.0399994453498969
"1796","T4_S__k141_161959||full",0.00234892450508294,8,16,24,0.0437069651438199
"1797","T60_S__k141_431452||full",0.00302328272917257,8,16,24,0.0490444918765397
"1799","T76_S__k141_426227||full",0.0013955259351527,8,16,24,0.0349083316051522
"1801","T32_S__k141_424502||full",0.0019809510908843,12,12,24,0.0395276058629358
"1803","T92_S__k141_378669||full",0.00022886788561239,8,16,24,0.0203925391290152
"1804","T112_S__k141_714583||full",0.00144048621378356,16,8,24,0.0349083316051522
"1805","T12_S__k141_439129||full",0.000363477230480715,16,8,24,0.0222849259507213
"1807","T96_S__k141_95077||full",0.000544923537172356,16,8,24,0.0250278728001836
"1808","T16_S__k141_658793||full",0.0017187276822539,12,12,24,0.0376286366167234
"1809","T68_S__k141_534595||full",0.0010664872663559,16,8,24,0.0317983017443167
"1810","T52_D__k141_315010||full",2.10681261283306e-05,12,12,24,0.0139876047649868
"1811","T28_S__k141_926932||full",0.000895974480961836,16,8,24,0.0291993621561371
"1813","T68_S__k141_169164||full",0.00111537384619492,8,16,24,0.0318298907622438
"1816","T76_S__k141_453548||full",0.00137785637840167,16,8,24,0.0349083316051522
"1818","T100_S__k141_239006||full",0.00211157701309513,12,12,24,0.0409365298599564
"1820","T64_S__k141_366711||full",0.000231178326212715,12,12,24,0.0203925391290152
"1821","T44_S__k141_430803||full",0.00143879233478458,12,12,24,0.0349083316051522
"1822","T112_S__k141_89343||full",0.000990475545442152,16,8,24,0.0307282189075417
"1823","T4_S__k141_1350871||full",0.000379998922775293,16,8,24,0.022635409387653
"1824","T56_S__k141_841683||full",8.31482968174481e-07,8,16,24,0.00366064156206852
"1825","T40_S__k141_785649||full",0.00302806291217589,12,12,24,0.0490444918765397
"1828","T36_S__k141_1101116||full",0.001897916408914,8,16,24,0.0394135059394885
"1829","T76_S__k141_208160||full",0.00103147630919239,12,12,24,0.0316742819841438
"1830","T88_S_k141_1117904||full",0.00143879233478458,12,12,24,0.0349083316051522
"1832","T52_S_k141_257712||full",0.000205487542495095,8,16,24,0.0197447434681597
"1834","T112_S__k141_688600||full",0.0012404521851564,8,16,24,0.0328984766827789
"1835","T12_S__k141_554017||full",0.000884786567861636,8,16,24,0.029098199262576
"1836","T88_S_k141_393057||full",0.000355626443714323,12,12,24,0.0222849259507213
"1837","T60_S__k141_145742||full",0.000479532712711673,16,8,24,0.0242683243402119
"1838","T96_S__k141_329407||full",0.00129683637539079,8,16,24,0.0340951096565825
"1840","T56_S__k141_1061853||full",0.000425911897989774,8,16,24,0.0237498117020436
"1841","T96_S__k141_464607||full",0.00113539781170669,12,12,24,0.0318980288616093
"1843","T40_D__k141_769||full",0.000344045981286852,8,16,24,0.0222849259507213
"1844","T8_S__k141_747117||full",0.000613034868727355,8,16,24,0.0263252837660094
"1845","T108_S__k141_342234||full",0.00256246309645412,8,16,24,0.0450240953098767
"1848","T4_D_k141_1052639||full",0.00288528746104664,16,8,24,0.0482515468754398
"1850","T72_S__k141_723777||full",9.5908391615419e-05,8,16,24,0.0166474967353101
"1856","T80_S__k141_105955||full",0.000457797561067821,16,8,24,0.0242683243402119
"1858","T88_S_k141_320217||full",0.00177132013351933,16,8,24,0.0383981608890215
"1859","T92_S__k141_800343||full",0.00193234923656654,16,8,24,0.0394353515457819
"1861","T64_S__k141_491736||full",0.0010664872663559,16,8,24,0.0317983017443167
"1863","T4_D_k141_1264808||full",0.00111496396028117,16,8,24,0.0318298907622438
"1865","T92_S__k141_10332||full",0.0026918475986769,16,8,24,0.0460957834875117
"1866","T40_S__k141_642522||full",0.0012404521851564,8,16,24,0.0328984766827789
"1867","T16_S__k141_15915||full",0.00108603268945857,12,12,24,0.0317983017443167
"1870","T8_S__k141_757725||full",0.000121093408968565,8,16,24,0.0178720782259343
"1871","T8_S__k141_300181||full",0.001897916408914,8,16,24,0.0394135059394885
"1872","T32_S__k141_866840||full",0.000606607439952993,16,8,24,0.0263252837660094
"1874","T76_S__k141_621449||full",0.000266986789239105,8,16,24,0.0206678603286038
"1878","T52_S_k141_1127161||full",0.00111537384619492,8,16,24,0.0318298907622438
"1881","T4_S__k141_542503||full",0.00245569380076853,8,16,24,0.0441872882844828
"1882","T76_S__k141_148016||full",0.00262929404381185,12,12,24,0.0455080242865334
"1884","T32_S__k141_776391||full",0.000502516180526758,8,16,24,0.0243358535905498
"1885","T20_S__k141_741492||full",0.00177132013351933,16,8,24,0.0383981608890215
"1886","T76_S__k141_759476||full",0.00135319974655175,12,12,24,0.0349083316051522
"1887","T24_S__k141_752709||full",0.000138032350435362,8,16,24,0.0184149605148312
"1889","T28_S__k141_559155||full",0.00299341666183724,8,20,24,0.0490444918765397
"1890","T60_S__k141_608705||full",0.00316070467140768,8,16,24,0.0494560923511894
"1891","T56_S__k141_1039894||full",0.00236910017970032,16,8,24,0.0437069651438199
"1893","T44_S__k141_827492||full",0.00199703763174101,8,20,24,0.0397666687623165
"1894","T36_S__k141_200882||full",0.00113539781170669,12,12,24,0.0318980288616093
"1895","T8_S__k141_376665||full",0.000460639832149528,8,16,24,0.0242683243402119
"1896","T108_S__k141_99069||full",0.00152239192925749,8,16,24,0.0349083316051522
"1898","T52_S_k141_1276345||full",0.0013955259351527,8,16,24,0.0349083316051522
"1899","T44_S__k141_773793||full",0.000481578006338143,8,16,24,0.0242683243402119
"1900","T24_S__k141_706567||full",0.000518333783605228,16,8,24,0.0247643937202889
"1902","T48_S__k141_18812||full",0.00137785637840167,16,8,24,0.0349083316051522
"1903","T36_S__k141_1023915||full",9.4181790310252e-05,12,12,24,0.0166474967353101
"1905","T56_S__k141_551943||full",5.45106915417262e-05,8,16,24,0.0155284927646042
"1909","T76_S__k141_627771||full",0.000821309940881683,16,8,24,0.0287567945992524
"1910","T20_S__k141_641664||full",0.000502516180526758,8,16,24,0.0243358535905498
"1911","T88_S_k141_943098||full",6.15553484014262e-05,12,12,24,0.0156932407447844
"1912","T32_S__k141_181863||full",0.000607494139719867,12,12,24,0.0263252837660094
"1913","T96_S__k141_217523||full",0.000686435259217311,16,8,24,0.0269904407936177
"1914","T112_D__k141_118440||full",3.0362116569481e-05,12,12,24,0.0139876047649868
"1915","T88_S_k141_1229027||full",0.00293656101673843,8,16,24,0.0487193480365224
"1916","T56_S__k141_1028039||full",0.000316199274440549,12,12,24,0.0219379361484287
"1917","T76_D__k141_233140||full",0.00121236287629883,8,16,24,0.0326905954194876
"1919","T52_S_k141_158983||full",0.000314616160474601,12,12,24,0.0219379361484287
"1921","T112_S__k141_278733||full",0.000885660066759663,12,12,24,0.029098199262576
"1922","T12_S__k141_359804||full",0.00314758632114179,16,8,24,0.0494560923511894
"1924","T16_S__k141_1012824||full",0.000286443629166601,16,8,24,0.0211139909791175
"1926","T64_S__k141_309559||full",0.0026918475986769,8,16,24,0.0460957834875117
"1927","T40_S__k141_982094||full",0.000720243106891782,12,12,24,0.0275078337386082
"1929","T4_S__k141_1199116||full",0.000814787978763046,12,12,24,0.0287567945992524
"1930","T72_S__k141_580300||full",2.89785789924871e-06,8,16,24,0.0062573341682526
"1931","T100_D__k141_68805||full",0.000105042524150221,8,16,24,0.0173617725581805
"1933","T88_D__k141_296702||full",0.00150311604916546,16,8,24,0.0349083316051522
"1934","T92_S__k141_552410||full",0.000105042524150221,8,16,24,0.0173617725581805
"1936","T104_S__k141_316174||full",0.000231178326212715,12,12,24,0.0203925391290152
"1939","T108_S__k141_550999||full",0.000423960230433701,12,12,24,0.0237498117020436
"1943","T56_S__k141_336611||full",0.000858642210921759,16,8,24,0.0287567945992524
"1944","T4_D_k141_121888||full",0.000543016344729286,8,16,24,0.0249973341659219
"1945","T32_S__k141_1093582||full",0.00152239192925749,8,16,24,0.0349083316051522
"1946","T88_S_k141_1127244||full",0.00128123154822706,12,12,24,0.033887209949503
"1948","T52_S_k141_1126153||full",0.00020536770963099,16,8,24,0.0197447434681597
"1951","T100_D__k141_242899||full",0.000543016344729286,8,16,24,0.0249973341659219
"1952","T4_S__k141_309632||full",0.000777752161546544,12,12,24,0.0287567945992524
"1954","T40_S__k141_357352||full",9.48866608237535e-05,12,12,24,0.0166474967353101
"1955","T112_S__k141_590877||full",0.00245569380076853,8,16,24,0.0441872882844828
"1957","T72_S__k141_156144||full",0.00247210453533947,16,8,24,0.0441872882844828
"1959","T92_S__k141_554381||full",0.00164925792336228,8,16,24,0.0365706331101595
"1960","T40_S__k141_152201||full",0.000782974835027647,16,8,24,0.0287567945992524
"1961","T8_S__k141_1344782||full",0.000286443629166601,16,8,24,0.0211139909791175
"1963","T64_S__k141_604186||full",0.0020235946375495,12,12,24,0.0399994453498969
"1964","T104_S__k141_411209||full",0.00108603268945857,12,12,24,0.0317983017443167
"1965","T24_S__k141_744083||full",0.000159999116678161,16,8,24,0.0191808874413408
"1966","T4_S__k141_1194989||full",0.00198043451364939,8,16,24,0.0395276058629358
"1969","T12_S__k141_808433||full",0.00108603268945857,12,12,24,0.0317983017443167
"1970","T16_S__k141_1134256||full",0.00245569380076853,8,16,24,0.0441872882844828
"1971","T56_S__k141_426528||full",0.00108603268945857,12,12,24,0.0317983017443167
"1972","T12_S__k141_1334051||full",0.000266986789239105,8,16,24,0.0206678603286038
"1973","T104_S__k141_395293||full",0.000167861750248787,12,12,24,0.0191808874413408
"1975","T44_S__k141_914266||full",0.00137339268320346,12,12,24,0.0349083316051522
"1976","T32_S__k141_1336559||lt2gene",0.000814787978763046,12,12,24,0.0287567945992524
"1978","T56_S__k141_408829||full",0.00111537384619492,8,16,24,0.0318298907622438
"1979","T64_S__k141_63684||full",0.00150311604916546,16,8,24,0.0349083316051522
"1981","T88_S_k141_350635||full",7.92395804263935e-05,8,16,24,0.0163397069061258
"1982","T4_S__k141_687178||full",0.00152239192925749,8,16,24,0.0349083316051522
"1983","T16_S__k141_250363||full",0.000255378667967839,8,16,24,0.0206678603286038
"1984","T92_S__k141_29884||full",0.000339336857476876,8,16,24,0.0222849259507213
"1987","T64_S__k141_377907||full",0.000266986789239105,8,16,24,0.0206678603286038
"1989","T92_S__k141_492419||full",0.000851823795979548,12,12,24,0.0287567945992524
"1990","T8_S__k141_949864||full",0.00024218681793713,12,12,24,0.0204688014294229
"1991","T112_S__k141_574432||full",7.59371401420347e-06,8,16,24,0.00967758900736436
"1992","T64_S__k141_139319||full",7.26362820575274e-05,8,16,24,0.0162102758870135
"1993","T24_S__k141_683331||full",0.00199564272312124,16,8,24,0.0397666687623165
"1996","T4_D_k141_41951||full",0.00144048621378356,16,8,24,0.0349083316051522
"1998","T12_S__k141_231||full",0.00256246309645412,8,16,24,0.0450240953098767
"1999","T60_S__k141_36959||full",0.00236910017970032,16,8,24,0.0437069651438199
"2000","T92_S__k141_573075||full",0.00042960343295181,12,12,24,0.0237498117020436
"2004","T104_S__k141_515823||full",0.00151164136458628,12,12,24,0.0349083316051522
"2005","T68_S__k141_849769||full",0.00246600058758169,12,12,24,0.0441872882844828
"2006","T32_S__k141_331603||full",2.6281173216473e-05,8,16,24,0.0139876047649868
"2007","T104_S__k141_12278||full",0.000253195309661545,12,12,24,0.0206678603286038
"2008","T20_S__k141_995705||full",5.45106915417262e-05,8,16,24,0.0155284927646042
"2011","T24_S__k141_1008524||full",6.62787818602035e-05,8,16,24,0.015968899740925
"2012","T56_S__k141_585401||full",0.00300543183192088,12,12,24,0.0490444918765397
"2013","T112_D__k141_953556||full",0.000214702605523308,16,8,24,0.0198898996663387
"2015","T52_S_k141_84110||full",0.00198043451364939,8,16,24,0.0395276058629358
"2016","T76_S__k141_223452||full",0.000379998922775293,16,8,24,0.022635409387653
"2020","T4_S__k141_852797||full",0.000271595992921015,16,8,24,0.0206678603286038
"2022","T104_S__k141_25469||full",0.000183848583605815,12,12,24,0.0192714701447238
"2023","T0_S__k141_26886||full",0.00198043451364939,8,16,24,0.0395276058629358
"2025","T48_S__k141_269995||full",0.000990475545442152,8,16,24,0.0307282189075417
"2028","T8_S__k141_1173617||full",0.000821309940881683,16,8,24,0.0287567945992524
"2029","T24_S__k141_1037867||full",0.00108603268945857,12,12,24,0.0317983017443167
"2030","T56_S__k141_749647||full",0.000126597654830772,8,16,24,0.0178720782259343
"2031","T68_S__k141_211758||full",0.000150580745929486,8,16,24,0.019139958960297
"2032","T52_S_k141_405786||full",7.59379312419604e-05,8,16,24,0.0163397069061258
"2036","T32_S__k141_706014||full",0.000167861750248787,12,12,24,0.0191808874413408
"2037","T48_S__k141_473166||full",0.000175855166927301,12,12,24,0.0191808874413408
"2038","T88_S_k141_536322||full",0.0010664872663559,16,8,24,0.0317983017443167
"2039","T48_S__k141_257852||full",0.000885660066759663,12,12,24,0.029098199262576
"2040","T96_S__k141_364789||full",0.00198043451364939,8,16,24,0.0395276058629358
"2042","T72_S__k141_290683||full",0.00312619913169303,12,12,24,0.0494560923511894
"2044","T0_S__k141_549040||full",0.000266986789239105,8,16,24,0.0206678603286038
"2045","T88_S_k141_637591||full",0.00314204236973546,12,12,24,0.0494560923511894
"2046","T16_S__k141_462171||full",9.07611538314164e-05,12,12,24,0.0163397069061258
"2047","T56_S__k141_757373||full",0.000253195309661545,12,12,24,0.0206678603286038
"2049","T12_S__k141_112183||full",0.00144048621378356,16,8,24,0.0349083316051522
"2050","T56_S__k141_1008575||full",0.000346313491053934,12,12,24,0.0222849259507213
"2051","T100_S__k141_516704||full",0.000543016344729286,8,16,24,0.0249973341659219
"2054","T88_S_k141_347240||full",0.000214702605523308,16,8,24,0.0198898996663387
"2055","T0_S__k141_611165||full",0.000523126595685462,16,8,24,0.0247643937202889
"2057","T4_S__k141_1136956||full",0.00108603268945857,12,12,24,0.0317983017443167
"2058","T80_S__k141_234494||full",0.000668765311338932,8,16,24,0.0266340185012515
"2059","T64_S__k141_66999||full",0.00164400039172113,12,12,24,0.036554477029509
"2062","T40_S__k141_563216||full",0.00256246309645412,8,16,24,0.0450240953098767
"2063","T52_S_k141_973118||full",0.00314758632114179,16,8,24,0.0494560923511894
"2064","T20_S__k141_405392||full",0.000925917342521466,12,12,24,0.029675926580827
"2066","T104_S__k141_166369||full",0.000858642210921759,16,8,24,0.0287567945992524
"2068","T28_S__k141_1268740||full",0.00198043451364939,8,16,24,0.0395276058629358
"2071","T52_S_k141_8852||full",0.00220152652976129,8,16,24,0.0420489086134227
"2072","T16_D__k141_504126||full",0.00116344065420643,16,8,24,0.0318980288616093
"2073","T84_S__k141_1133488||full",0.00116386836124688,8,16,24,0.0318980288616093
"2074","T48_S__k141_693406||full",0.00234892450508294,8,16,24,0.0437069651438199
"2075","T8_S__k141_472166||full",0.00256246309645412,8,16,24,0.0450240953098767
"2078","T4_S__k141_509882||full",8.80359754607909e-06,12,12,24,0.00997866830920481
"2080","T100_D__k141_610538||full",0.000214702605523308,16,8,24,0.0198898996663387
"2081","T4_S__k141_683420||full",0.000811054353873167,8,16,24,0.0287567945992524
"2083","T32_S__k141_421768||full",0.000567698905853345,8,16,24,0.0257420623714099
"2084","T12_S__k141_903486||full",0.000457735771224779,16,8,24,0.0242683243402119
"2086","T0_S__k141_551292||full",0.000146567219320304,16,8,24,0.0189278861259832
"2087","T68_S__k141_812275||full",0.00301643689109421,16,8,24,0.0490444918765397
"2088","T24_S__k141_725220||full",0.000150580745929486,8,16,24,0.019139958960297
"2089","T4_S__k141_957887||full",0.00143879233478458,12,12,24,0.0349083316051522
"2090","T16_S__k141_226428||full",0.000183848583605815,12,12,24,0.0192714701447238
"2091","T32_S__k141_109478||full",0.00151164136458628,12,12,24,0.0349083316051522
"2092","T8_S__k141_957743||full",0.00027859491051037,8,16,24,0.0208105232320761
"2093","T20_S__k141_1133381||full",0.000224037501415626,16,8,24,0.0203925391290152
"2095","T52_S_k141_800554||full",0.000814787978763046,12,12,24,0.0287567945992524
"2096","T108_S__k141_471196||full",0.00289640800295085,8,16,24,0.0482515468754398
"2099","T68_S__k141_366860||full",0.000533439665571484,12,12,24,0.0249973341659219
"2101","T68_S__k141_78745||full",0.000481578006338143,8,16,24,0.0242683243402119
"2102","T72_S__k141_1096137||full",0.00293656101673843,8,16,24,0.0487193480365224
"2103","T80_S__k141_152617||full",0.000306517434363677,12,12,24,0.0219379361484287
"2104","T40_D__k141_1014650||full",0.000697762967576348,12,12,24,0.0270763341296373
"2105","T64_S__k141_925379||full",0.000743854109705668,12,12,24,0.0281872979849969
"2107","T108_S__k141_669067||full",0.000344045981286852,8,16,24,0.0222849259507213
"2108","T108_S__k141_1018630||full",0.000814787978763046,12,12,24,0.0287567945992524
"2109","T36_S__k141_516865||full",0.00111496396028117,16,8,24,0.0318298907622438
"2110","T60_S__k141_949167||full",0.00108603268945857,12,12,24,0.0317983017443167
"2113","T52_S_k141_251538||full",0.00144048621378356,16,8,24,0.0349083316051522
"2114","T84_S__k141_9377||full",0.000410654970440841,12,12,24,0.0232598817643381
"2115","T112_S__k141_224350||full",0.000239766356355837,12,12,24,0.0204688014294229
"2116","T64_S__k141_823809||full",6.44865554681608e-05,12,12,24,0.0156932407447844
"2118","T112_S__k141_102968||full",0.00024218681793713,12,12,24,0.0204688014294229
"2119","T16_S__k141_1018882||full",0.00116386836124688,8,16,24,0.0318980288616093
"2121","T100_S__k141_601204||full",0.00301643689109421,16,8,24,0.0490444918765397
"2122","T80_S__k141_908973||full",0.00158582492630988,8,16,24,0.0357367750262145
"2124","T64_S__k141_300912||full",0.000205487542495095,8,16,24,0.0197447434681597
"2125","T8_S__k141_4579||full",0.00314758632114179,16,8,24,0.0494560923511894
"2126","T56_S__k141_545629||full",0.00113539781170669,12,12,24,0.0318980288616093
"2128","T28_S__k141_29187||full",7.26362820575274e-05,8,16,24,0.0162102758870135
"2129","T92_S__k141_1146222||full",0.000167861750248787,12,12,24,0.0191808874413408
"2131","T92_S__k141_725195||full",0.0020235946375495,12,12,24,0.0399994453498969
"2132","T16_S__k141_732705||full",0.001897916408914,8,16,24,0.0394135059394885
"2133","T56_S__k141_757711||full",0.00314758632114179,16,8,24,0.0494560923511894
"2134","T24_S__k141_1046993||full",0.00116386836124688,8,16,24,0.0318980288616093
"2135","T44_S__k141_501121||full",0.000686435259217311,16,8,24,0.0269904407936177
"2137","T36_S__k141_303300||full",0.00245569380076853,8,16,24,0.0441872882844828
"2140","T100_D__k141_706353||full",0.000263070975842715,8,12,24,0.0206678603286038
"2145","T40_D__k141_226950||full",0.000298897699999932,16,8,24,0.0216367979306378
"2146","T96_S__k141_553990||full",0.000457735771224779,16,8,24,0.0242683243402119
"2147","T40_S__k141_959991||full",0.00111496396028117,16,8,24,0.0318298907622438
"2150","T44_S__k141_1077753||full",0.00152239192925749,8,16,24,0.0349083316051522
"2151","T104_S__k141_210218||full",0.000657833790083256,16,8,24,0.0265258740933821
"2153","T8_S__k141_1278545||full",9.07611538314164e-05,12,12,24,0.0163397069061258
"2154","T100_S__k141_689269||full",0.0015041919863657,12,12,24,0.0349083316051522
"2157","T88_S_k141_4301||full",5.45106915417262e-05,8,16,24,0.0155284927646042
"2158","T0_S__k141_646123||full",4.54688373440073e-05,12,12,24,0.0149793527543917
"2159","T80_S__k141_416022||full",0.00158582492630988,8,16,24,0.0357367750262145
"2161","T12_S__k141_535919||full",0.000205487542495095,8,16,24,0.0197447434681597
"2162","T104_S__k141_631491||full",0.000144306548182424,8,16,24,0.0188324873252697
"2163","T52_S_k141_1130105||full",0.000814787978763046,12,12,24,0.0287567945992524
"2164","T72_S__k141_642502||full",0.000961762487015547,12,12,24,0.030250317357101
"2166","T4_S__k141_343631||full",0.000214702605523308,16,8,24,0.0198898996663387
"2167","T72_S__k141_147121||full",0.00168830439766374,8,16,24,0.0370967356488473
"2168","T72_S__k141_615042||full",0.000543016344729286,16,8,24,0.0249973341659219
"2173","T112_S__k141_785298||full",0.00316070467140768,8,16,24,0.0494560923511894
"2175","T16_S__k141_78471||full",0.000814787978763046,12,12,24,0.0287567945992524
"2179","T40_S__k141_291088||full",0.000331256382747241,12,12,24,0.0220661404452316
"2180","T48_S__k141_881078||full",0.0022982319147323,8,16,24,0.0432246349187704
"2181","T24_S__k141_737611||full",0.000826968123437602,8,16,24,0.0287567945992524
"2183","T72_S__k141_144565||full",0.000479597444928193,8,16,24,0.0242683243402119
"2184","T60_S__k141_403838||full",0.00116386836124688,8,16,24,0.0318980288616093
"2186","T36_S__k141_203930||full",0.00152239192925749,8,16,24,0.0349083316051522
"2188","T56_S__k141_88550||full",0.00256246309645412,8,16,24,0.0450240953098767
"2189","T32_S__k141_34314||full",0.000543016344729286,8,16,24,0.0249973341659219
"2190","T64_S__k141_418237||full",0.00259367275078157,12,12,24,0.0450525050125
"2191","T104_S__k141_794131||full",0.00145713595656472,16,8,24,0.0349083316051522
"2192","T32_S__k141_264967||full",0.000811054353873167,8,16,24,0.0287567945992524
"2193","T112_S__k141_929899||full",0.00236813598984404,12,12,24,0.0437069651438199
"2196","T72_S__k141_506142||full",0.000918046010333022,8,16,24,0.0295213361144805
"2197","T112_S__k141_21107||full",0.000814787978763046,12,12,24,0.0287567945992524
"2198","T8_S__k141_201804||full",0.00198043451364939,8,16,24,0.0395276058629358
"2199","T52_S_k141_350759||full",0.000273989558333271,16,8,24,0.0206678603286038
"2200","T8_S__k141_1418231||full",0.00269018245918002,12,12,24,0.0460957834875117
"2201","T0_S__k141_113932||full",0.000314616160474601,8,16,24,0.0219379361484287
"2202","T112_S__k141_282771||full",0.00111537384619492,8,16,24,0.0318298907622438
"2203","T64_S__k141_246581||full",0.000814787978763046,12,12,24,0.0287567945992524
"2206","T96_S__k141_138050||full",0.000947411391292494,16,8,24,0.0299388585833509
"2207","T8_S__k141_1151772||full",0.000179842217490854,12,12,24,0.0192714701447238
"2208","T72_S__k141_3036||full",0.00206707939918362,12,12,24,0.040593885297512
"2212","T88_S_k141_716336||full",0.00122784690038426,12,12,24,0.0328883681923723
"2214","T56_S__k141_822386||full",8.66356468390793e-05,12,12,24,0.0163397069061258
"2215","T16_S__k141_379750||full",0.000266986789239105,8,16,24,0.0206678603286038
"2218","T8_S__k141_482690||full",0.000543016344729286,16,8,24,0.0249973341659219
"2220","T104_S__k141_411649||full",0.00314204236973546,8,16,24,0.0494560923511894
"2224","T68_S__k141_310038||full",0.00071939616739229,16,8,24,0.0275078337386082
"2225","T24_S__k141_679657||full",0.00145895893220509,8,16,24,0.0349083316051522
"2226","T56_S__k141_68905||full",0.00071939616739229,8,16,24,0.0275078337386082
"2227","T84_S__k141_89308||full",0.00161489985863488,8,16,24,0.0360398020064377
"2228","T84_S__k141_983145||full",0.00024218681793713,12,12,24,0.0204688014294229
"2229","T36_S__k141_364377||full",7.92395804263935e-05,8,16,24,0.0163397069061258
"2231","T56_S__k141_257169||full",7.26362820575274e-05,8,16,24,0.0162102758870135
"2232","T96_S__k141_435023||full",0.000948958204457,12,12,24,0.0299388585833509
"2235","T92_S__k141_1113786||full",0.000851823795979548,12,12,24,0.0287567945992524
"2236","T28_S__k141_627433||full",0.000918046010333022,12,12,24,0.0295213361144805
"2237","T32_S__k141_1190534||full",0.000847920460867402,8,16,24,0.0287567945992524
"2238","T28_S__k141_457608||full",0.00226609582406118,16,8,24,0.0427845959328011
"2241","T52_D__k141_726095||full",0.000113373792997003,16,8,24,0.0178720782259343
"2244","T92_S__k141_1125310||full",0.000359684434981709,8,16,24,0.0222849259507213
"2246","T48_S__k141_616873||full",0.00117446225254147,12,12,24,0.0319712523699148
"2247","T72_S__k141_657480||full",0.00111537384619492,8,16,24,0.0318298907622438
"2248","T60_S__k141_483981||full",0.000947411391292494,16,8,24,0.0299388585833509
"2249","T88_S_k141_1125751||full",0.000396520615069871,16,8,24,0.0231841025452687
"2250","T32_S__k141_199282||full",0.00193234923656654,16,8,24,0.0394353515457819
"2251","T104_S__k141_554013||full",0.00042960343295181,12,12,24,0.0237498117020436
"2252","T76_S__k141_834223||full",0.00145895893220509,8,16,24,0.0349083316051522
"2253","T16_S__k141_940342||full",0.00314758632114179,16,8,24,0.0494560923511894
"2254","T68_S__k141_896942||full",0.00270644113125033,12,12,24,0.0462482466846123
"2256","T64_S__k141_363883||full",0.00312619913169303,16,8,24,0.0494560923511894
"2258","T8_S__k141_941057||full",0.000668765311338932,8,16,24,0.0266340185012515
"2260","T108_S__k141_908836||full",0.000885660066759663,12,12,24,0.029098199262576
"2261","T68_S__k141_378784||full",0.00116344065420643,16,8,24,0.0318980288616093
"2263","T20_S__k141_339636||full",0.0010664872663559,16,8,24,0.0317983017443167
"2267","T4_S__k141_265697||full",0.000607494139719867,12,12,24,0.0263252837660094
"2269","T64_D__k141_63546||full",0.00201870860811726,8,16,24,0.0399994453498969
"2271","T4_D_k141_1332319||full",0.00111537384619492,8,16,24,0.0318298907622438
"2272","T100_S__k141_805695||full",0.00177132013351933,16,8,24,0.0383981608890215
"2274","T108_S__k141_587195||full",0.001897916408914,8,16,24,0.0394135059394885
"2275","T48_S__k141_331103||full",0.00161489985863488,16,8,24,0.0360398020064377
"2277","T76_S__k141_799522||full",0.00189482278258499,12,12,24,0.0394135059394885
"2279","T92_S__k141_553019||full",7.9682735675743e-05,16,8,24,0.0163397069061258
"2280","T84_S__k141_585558||full",0.00024218681793713,12,12,24,0.0204688014294229
"2281","T112_S__k141_717773||full",7.59379312419604e-05,8,16,24,0.0163397069061258
"2282","T112_S__k141_362109||full",0.00042960343295181,12,12,24,0.0237498117020436
"2286","T4_S__k141_697080||full",0.000947411391292494,8,16,24,0.0299388585833509
"2287","T16_S__k141_912782||full",0.000225030369641424,16,8,24,0.0203925391290152
"2288","T56_S__k141_828479||full",0.000121093408968565,16,8,24,0.0178720782259343
