"vOTU_names","pVal","phase","peak.shape","period","p.adj"
"T36_S__k141_245034||full",0.00201286378809014,16,8,24,0.0399831696183878
"T16_S__k141_973440||full",0.00113304791203059,12,12,24,0.0318980288616093
"T52_S_k141_434105||full",0.000668765311338932,8,16,24,0.0266340185012515
"T8_S__k141_781344||full",0.00143879233478458,12,12,24,0.0349083316051522
"T64_S__k141_908648||full",0.00314758632114179,16,8,24,0.0494560923511894
"T44_S__k141_1313571||full",0.00150311604916546,16,8,24,0.0349083316051522
"T32_S__k141_604102||full",0.000784795818973407,8,16,24,0.0287567945992524
"T64_S__k141_75668||full",0.00177132013351933,16,8,24,0.0383981608890215
"T4_S__k141_418589||full",0.00256246309645412,8,16,24,0.0450240953098767
"T4_S__k141_618717||full",0.00131522654301978,16,8,24,0.0343918958020311
"T88_S_k141_77727||full",0.00312619913169303,16,8,24,0.0494560923511894
"T100_D__k141_476449||full",6.44865554681608e-05,12,12,24,0.0156932407447844
"T52_S_k141_424678||full",0.00277306258264225,16,12,24,0.0471703107664907
"T76_S__k141_87395||full",0.0013955259351527,8,16,24,0.0349083316051522
"T68_S__k141_85686||full",0.00116386836124688,24,8,24,0.0318980288616093
"T28_S__k141_1299662||full",0.000298897699999932,16,8,24,0.0216367979306378
"T12_S__k141_696988||full",0.00150311604916546,16,8,24,0.0349083316051522
"T84_S__k141_824452||full",3.20742175049748e-05,16,8,24,0.014382316716027
"T32_S__k141_440745||full",0.00131522654301978,16,8,24,0.0343918958020311
"T64_S__k141_51229||full",0.00252397994927606,12,12,24,0.0448884689620055
"T8_S__k141_704695||lt2gene",0.00259367275078157,12,12,24,0.0450525050125
"T8_S__k141_753860||full",0.000316199274440549,12,12,24,0.0219379361484287
"T56_S__k141_493427||full",0.000907699152089304,16,8,24,0.029285845794391
"T112_S__k141_1095682||full",0.0031167880850615,16,8,24,0.0494560923511894
"T28_S__k141_1270258||full",0.00162837571992925,16,8,24,0.0362903724642124
"T4_S__k141_905447||full",0.000814787978763046,12,12,24,0.0287567945992524
"T76_S__k141_1068852||full",0.000948958204457,12,12,24,0.0299388585833509
"T4_S__k141_281427||full",0.00236910017970032,16,8,24,0.0437069651438199
"T100_S__k141_539191||full",0.00288528746104664,16,8,24,0.0482515468754398
"T36_S__k141_462288||full",0.000640900090033144,8,16,24,0.0263252837660094
"T100_S__k141_102646||full",0.000138032350435362,8,16,24,0.0184149605148312
"T32_S__k141_930608||full",0.000359684434981709,8,16,24,0.0222849259507213
"T104_S__k141_784238||full",0.00161489985863488,8,16,24,0.0360398020064377
"T16_S__k141_320649||full",0.00281420430770767,16,8,24,0.0475859937896881
"T52_D__k141_400382||full",0.000508220500822294,16,16,24,0.0245274706475973
"T16_S__k141_898094||full",0.00150311604916546,16,8,24,0.0349083316051522
"T4_S__k141_928278||full",0.000181995709372889,20,8,24,0.0192714701447238
"T100_S__k141_781686||full",0.000105042524150221,8,16,24,0.0173617725581805
"T40_D__k141_456177||full",0.000479532712711673,16,8,24,0.0242683243402119
"T104_S__k141_659107||full",2.17010360050944e-05,8,16,24,0.0139876047649868
"T92_S__k141_7876||full",0.00302806291217589,12,12,24,0.0490444918765397
"T8_S__k141_1233673||full",3.71568341865253e-05,8,16,24,0.0148127833993042
"T52_D__k141_190212||full",0.00121884391119175,12,12,24,0.0327923182951079
"T84_S__k141_979514||full",0.000121030819049067,12,12,24,0.0178720782259343
"T24_S__k141_228236||full",0.00145895893220509,8,16,24,0.0349083316051522
"T12_S__k141_1382964||full",0.000136994779166635,12,12,24,0.0184149605148312
"T0_S__k141_569733||full",0.00129683637539079,16,8,24,0.0340951096565825
"T100_S__k141_82388||full",0.00122784690038426,8,20,24,0.0328883681923723
"T16_D__k141_162053||full",0.00206295261838478,8,16,24,0.040593885297512
"T64_S__k141_658879||full",0.000450060739282848,12,12,24,0.0242683243402119
"T8_S__k141_122062||full",6.44865554681608e-05,12,12,24,0.0156932407447844
"T32_S__k141_433248||full",0.00245569380076853,8,16,24,0.0441872882844828
"T100_S__k141_338602||full",0.000543016344729286,8,16,24,0.0249973341659219
"T8_S__k141_1244336||full",0.00248090437031281,12,12,24,0.0441872882844828
"T92_S__k141_878220||full",1.26930565527408e-06,24,12,24,0.00443853191260262
"T20_S__k141_514704||full",0.00108603268945857,24,12,24,0.0317983017443167
"T4_S__k141_769496||full",0.00257510889097861,16,8,24,0.0450240953098767
"T52_S_k141_696234||full",0.00299341666183724,8,20,24,0.0490444918765397
"T8_S__k141_472704||full",8.66356468390793e-05,12,12,24,0.0163397069061258
"T80_S__k141_757452||full",5.86241413346916e-05,12,12,24,0.0156932407447844
"T60_S__k141_78988||full",0.00210787404819622,20,8,24,0.0409302824402753
"T60_S__k141_760561||full",0.000132557563720407,24,12,24,0.0182891672246492
"T4_D_k141_390975||full",0.000827073224978112,16,12,24,0.0287567945992524
"T96_S__k141_67306||full",0.000533439665571484,12,12,24,0.0249973341659219
"T92_S__k141_719316||full",0.00150821844554711,12,12,24,0.0349083316051522
"T88_S_k141_1199514||full",0.00218570393484707,8,16,24,0.0417881050757103
"T24_S__k141_417208||full",0.00131522654301978,16,8,24,0.0343918958020311
"T84_S__k141_197541||full",0.0026918475986769,16,8,24,0.0460957834875117
"T96_S__k141_451||full",0.00247210453533947,16,8,24,0.0441872882844828
"T12_S__k141_730303||full",0.000905842103547456,16,12,24,0.029285845794391
"T44_S__k141_1001291||full",0.00144048621378356,16,8,24,0.0349083316051522
"T32_S__k141_918928||full",0.00248090437031281,12,12,24,0.0441872882844828
"T12_S__k141_1335170||full",0.00244905315221205,8,20,24,0.0441872882844828
"T16_S__k141_468260||full",0.000502516180526758,8,16,24,0.0243358535905498
"T100_S__k141_458027||full",0.000847920460867402,8,16,24,0.0287567945992524
"T112_S__k141_833738||full",0.00262929404381185,16,8,24,0.0455080242865334
"T60_S__k141_1037332||full",0.00116344065420643,16,8,24,0.0318980288616093
"T12_S__k141_666395||full",0.000248725177215118,8,20,24,0.0206678603286038
"T28_S__k141_286956||full",0.000253195309661545,12,12,24,0.0206678603286038
"T36_S__k141_1288186||full",0.00217389289113736,16,8,24,0.0417881050757103
"T4_S__k141_692358||full",0.00316070467140768,8,16,24,0.0494560923511894
"T4_D_k141_681615||full",0.000821309940881683,16,8,24,0.0287567945992524
"T112_S__k141_565786||full",0.00218570393484707,8,16,24,0.0417881050757103
"T24_S__k141_448610||full",0.00117446225254147,16,8,24,0.0319712523699148
"T56_S__k141_693979||full",0.00301643689109421,16,8,24,0.0490444918765397
"T20_S__k141_1002826||full",0.000115589163106357,16,8,24,0.0178720782259343
"T84_S__k141_510993||full",0.000629232320949202,16,8,24,0.0263252837660094
"T24_S__k141_229594||full",4.54688373440073e-05,12,12,24,0.0149793527543917
"T24_S__k141_835485||full",0.00135322056562517,8,16,24,0.0349083316051522
"T108_S__k141_19582||full",0.000105042524150221,8,16,24,0.0173617725581805
"T88_S_k141_1111091||full",9.48866608237535e-05,12,12,24,0.0166474967353101
"T100_S__k141_105061||full",0.000847920460867402,8,16,24,0.0287567945992524
"T104_S__k141_624797||full",0.000814787978763046,12,12,24,0.0287567945992524
"T20_S__k141_182132||full",0.000543016344729286,16,8,24,0.0249973341659219
"T20_S__k141_297363||full",0.000607494139719867,12,12,24,0.0263252837660094
"T36_S__k141_1032414||full",0.000344045981286852,8,16,24,0.0222849259507213
"T8_S__k141_898324||full",0.00215131357582937,20,12,24,0.0415903448504051
"T96_S__k141_279278||full",0.00281420430770767,16,8,24,0.0475859937896881
"T88_S_k141_1190791||full",0.000885660066759663,12,12,24,0.029098199262576
"T48_S__k141_608257||full",0.00226609582406118,16,8,24,0.0427845959328011
"T68_S__k141_1067251||full",0.00105418568633902,12,16,24,0.0317983017443167
"T52_S_k141_917846||full",0.00236910017970032,16,8,24,0.0437069651438199
"T16_S__k141_694941||full",0.00106687933114297,8,16,24,0.0317983017443167
"T52_S_k141_1156054||full",0.000501329654198568,16,8,24,0.0243358535905498
"T100_S__k141_536458||full",0.000635107509707133,12,12,24,0.0263252837660094
"T16_S__k141_1133404||full",0.00245569380076853,8,16,24,0.0441872882844828
"T32_S__k141_1266177||full",0.000460639832149528,8,16,24,0.0242683243402119
"T104_S__k141_357746||full",0.00236910017970032,16,8,24,0.0437069651438199
"T36_S__k141_859570||full",0.00302806291217589,12,12,24,0.0490444918765397
"T24_S__k141_460605||full",0.000450060739282848,12,12,24,0.0242683243402119
"T36_S__k141_466846||full",0.00302328272917257,8,16,24,0.0490444918765397
"T72_S__k141_537753||full",0.00218570393484707,16,8,24,0.0417881050757103
"T20_S__k141_1173874||full",0.00119544571729629,16,12,24,0.0324149189234181
"T76_D__k141_1016588||full",4.92416567465761e-05,16,12,24,0.0155284927646042
"T28_S__k141_786138||full",0.00167147038428073,8,16,24,0.0370462095056967
"T56_S__k141_539166||full",0.00042960343295181,12,12,24,0.0237498117020436
"T8_S__k141_1443526||full",4.64267881528656e-05,16,8,24,0.0149890433111132
"T96_S__k141_3143||full",0.000387094123439466,12,12,24,0.0230014652882533
"T84_S__k141_326962||full",0.000231178326212715,12,12,24,0.0203925391290152
"T48_S__k141_966885||full",0.000523126595685462,16,8,24,0.0247643937202889
"T100_S__k141_734394||full",0.000121885273348287,8,12,24,0.0178720782259343
"T12_S__k141_446065||full",0.00193234923656654,16,8,24,0.0394353515457819
"T8_S__k141_1195056||full",0.000470518045613887,12,12,24,0.0242683243402119
"T8_S__k141_1171070||full",0.00254197403408873,16,12,24,0.0450240953098767
"T28_S__k141_1134958||full",0.0013955259351527,8,16,24,0.0349083316051522
"T56_S__k141_226821||full",0.000668765311338932,8,16,24,0.0266340185012515
"T100_S__k141_584101||full",0.0015041919863657,12,12,24,0.0349083316051522
"T56_S__k141_981686||full",0.000121093408968565,16,8,24,0.0178720782259343
"T8_S__k141_565160||full",0.000231178326212715,12,12,24,0.0203925391290152
"T76_S__k141_309992||full",0.00158035233570384,12,12,24,0.0356965032245642
"T92_S__k141_807517||full",0.00116344065420643,16,8,24,0.0318980288616093
"T52_S_k141_423398||full",9.67546781590708e-06,8,16,24,0.0101861642475815
"T20_S__k141_1059153||full",0.000278888857223453,12,16,24,0.0208105232320761
"T48_S__k141_974971||full",0.00121236287629883,8,16,24,0.0326905954194876
"T4_S__k141_391830||full",7.22323884526209e-05,16,12,24,0.0162102758870135
"T4_D_k141_1060078||full",0.00186932115837704,16,12,24,0.0394135059394885
"T32_S__k141_1179753||full",0.00143879233478458,12,12,24,0.0349083316051522
"T40_S__k141_422786||full",0.00144048621378356,16,8,24,0.0349083316051522
"T80_S__k141_1071187||full",0.00218570393484707,8,16,24,0.0417881050757103
"T76_S__k141_738343||full",0.001897916408914,8,16,24,0.0394135059394885
"T92_S__k141_947681||full",0.000292584823710783,12,12,24,0.0215338872988842
"T24_S__k141_1042080||full",6.3857776237649e-05,16,8,24,0.0156932407447844
"T4_S__k141_1215472||full",0.00248090437031281,12,12,24,0.0441872882844828
"T80_S__k141_543332||full",0.000783977670841606,16,8,24,0.0287567945992524
"T16_S__k141_709035||full",0.000814787978763046,12,12,24,0.0287567945992524
"T40_S__k141_461400||full",0.00218570393484707,16,8,24,0.0417881050757103
"T56_S__k141_334957||full",0.000298897699999932,16,8,24,0.0216367979306378
"T88_D__k141_441036||full",0.00267811324661776,16,8,24,0.0460957834875117
"T92_S__k141_586605||full",0.000729479466102545,12,12,24,0.0277076326152267
"T0_S__k141_340132||full",0.00189482278258499,12,12,24,0.0394135059394885
"T8_S__k141_571709||full",0.00292781457811997,16,8,24,0.048657585583114
"T80_S__k141_1145387||full",0.00316070467140768,8,16,24,0.0494560923511894
"T64_D__k141_278745||full",0.000298897699999932,16,8,24,0.0216367979306378
"T12_S__k141_670563||full",3.71568341865253e-05,8,16,24,0.0148127833993042
"T112_S__k141_588908||full",0.00108603268945857,12,12,24,0.0317983017443167
"T8_S__k141_1036938||full",0.000613034868727355,8,16,24,0.0263252837660094
"T20_S__k141_1192357||full",0.0013955259351527,8,16,24,0.0349083316051522
"T8_S__k141_180245||full",0.00161489985863488,16,8,24,0.0360398020064377
"T32_S__k141_12588||full",0.00135322056562517,8,16,24,0.0349083316051522
"T56_S__k141_958975||full",0.00236910017970032,16,8,24,0.0437069651438199
"T24_S__k141_320605||full",0.00247210453533947,16,8,24,0.0441872882844828
"T56_S__k141_241161||full",0.00156574588454735,16,8,24,0.0356028964133435
"T12_S__k141_962749||full",3.84951897171719e-05,16,12,24,0.0148127833993042
"T40_S__k141_232072||full",0.00111496396028117,16,8,24,0.0318298907622438
"T84_S__k141_643457||full",6.93346328730943e-05,8,16,24,0.0162102758870135
"T60_S__k141_974715||full",0.000895974480961836,16,8,24,0.0291993621561371
"T104_S__k141_349740||full",0.001897916408914,8,16,24,0.0394135059394885
"T28_S__k141_170368||full",0.000895974480961836,16,8,24,0.0291993621561371
"T68_S__k141_1060788||full",0.000214702605523308,16,8,24,0.0198898996663387
"T76_S__k141_224111||full",0.000657833790083256,16,8,24,0.0265258740933821
"T8_S__k141_1328318||full",0.0015041919863657,12,12,24,0.0349083316051522
"T44_S__k141_1267039||full",0.000363991418745779,16,12,24,0.0222849259507213
"T60_S__k141_336046||full",0.000979168225816545,16,8,24,0.0306920121940736
"T68_S__k141_1023486||full",7.26362820575274e-05,24,8,24,0.0162102758870135
"T76_S__k141_1047962||full",8.66356468390793e-05,12,12,24,0.0163397069061258
"T92_S__k141_563495||full",0.00111537384619492,8,16,24,0.0318298907622438
"T72_S__k141_1139847||full",7.59379312419604e-05,8,16,24,0.0163397069061258
"T4_S__k141_275949||full",0.000314616160474601,12,12,24,0.0219379361484287
"T96_S__k141_369598||full",0.001897916408914,8,16,24,0.0394135059394885
"T108_S__k141_934035||full",0.000613034868727355,8,16,24,0.0263252837660094
"T60_S__k141_1019596||full",2.74757719990399e-05,8,16,24,0.0139876047649868
"T76_S__k141_692748||full",0.000344045981286852,8,16,24,0.0222849259507213
"T40_D__k141_987763||full",0.00144048621378356,16,8,24,0.0349083316051522
"T4_S__k141_903586||full",0.000697762967576348,12,12,24,0.0270763341296373
"T40_S__k141_408824||full",0.00116386836124688,8,16,24,0.0318980288616093
"T104_S__k141_545357||full",0.000273989558333271,16,8,24,0.0206678603286038
"T112_S__k141_565546||full",0.00316070467140768,8,16,24,0.0494560923511894
"T56_S__k141_572362||full",0.000479597444928193,16,8,24,0.0242683243402119
"T52_S_k141_818758||full",0.000585169647421566,8,16,24,0.0263252837660094
"T68_S__k141_375797||full",0.000814787978763046,12,12,24,0.0287567945992524
"T72_S__k141_576384||full",0.0005798807697326,12,12,24,0.0261475474083895
"T88_S_k141_1122064||full",0.0013955259351527,8,16,24,0.0349083316051522
"T84_S__k141_995022||full",0.000607494139719867,12,12,24,0.0263252837660094
"T100_S__k141_138451||full",0.0020235946375495,12,12,24,0.0399994453498969
"T48_S__k141_190248||full",0.00024218681793713,24,12,24,0.0204688014294229
"T4_S__k141_1058222||full",0.00254197403408873,16,12,24,0.0450240953098767
"T4_S__k141_161959||full",0.00234892450508294,8,16,24,0.0437069651438199
"T60_S__k141_431452||full",0.00302328272917257,8,16,24,0.0490444918765397
"T40_S__k141_174049||full",0.000213633363344381,16,8,24,0.0198898996663387
"T76_S__k141_426227||full",0.0013955259351527,8,16,24,0.0349083316051522
"T8_S__k141_398464||full",0.000783977670841606,16,8,24,0.0287567945992524
"T32_S__k141_424502||full",0.0019809510908843,12,12,24,0.0395276058629358
"T76_S__k141_12802||full_1",0.000629232320949202,16,8,24,0.0263252837660094
"T92_S__k141_378669||full",0.00022886788561239,8,16,24,0.0203925391290152
"T112_S__k141_714583||full",0.00144048621378356,16,8,24,0.0349083316051522
"T12_S__k141_439129||full",0.000363477230480715,16,8,24,0.0222849259507213
"T52_S_k141_218998||full",0.000121030819049067,24,12,24,0.0178720782259343
"T96_S__k141_95077||full",0.000544923537172356,16,8,24,0.0250278728001836
"T16_S__k141_658793||full",0.0017187276822539,12,12,24,0.0376286366167234
"T68_S__k141_534595||full",0.0010664872663559,16,8,24,0.0317983017443167
"T52_D__k141_315010||full",2.10681261283306e-05,12,12,24,0.0139876047649868
"T28_S__k141_926932||full",0.000895974480961836,16,8,24,0.0291993621561371
"T40_S__k141_1019288||full",0.00164907353316163,20,4,24,0.0365706331101595
"T68_S__k141_169164||full",0.00111537384619492,8,16,24,0.0318298907622438
"T108_S__k141_767153||full",0.000273989558333271,16,8,24,0.0206678603286038
"T20_S__k141_812645||full",0.00112248269476386,12,16,24,0.0318980288616093
"T76_S__k141_453548||full",0.00137785637840167,16,8,24,0.0349083316051522
"T36_S__k141_181998||full",0.00226609582406118,16,8,24,0.0427845959328011
"T100_S__k141_239006||full",0.00211157701309513,12,12,24,0.0409365298599564
"T32_S__k141_695869||full",0.00168830439766374,8,16,24,0.0370967356488473
"T64_S__k141_366711||full",0.000231178326212715,12,12,24,0.0203925391290152
"T44_S__k141_430803||full",0.00143879233478458,12,12,24,0.0349083316051522
"T112_S__k141_89343||full",0.000990475545442152,16,8,24,0.0307282189075417
"T4_S__k141_1350871||full",0.000379998922775293,16,8,24,0.022635409387653
"T56_S__k141_841683||full",8.31482968174481e-07,8,16,24,0.00366064156206852
"T40_S__k141_785649||full",0.00302806291217589,12,12,24,0.0490444918765397
"T12_S__k141_614833||full",0.00131441522185242,8,20,24,0.0343918958020311
"T12_S__k141_291136||full",0.00114921247722564,16,4,24,0.0318980288616093
"T36_S__k141_1101116||full",0.001897916408914,8,16,24,0.0394135059394885
"T76_S__k141_208160||full",0.00103147630919239,12,12,24,0.0316742819841438
"T88_S_k141_1117904||full",0.00143879233478458,12,12,24,0.0349083316051522
"T28_S__k141_336993||full",0.00218570393484707,8,16,24,0.0417881050757103
"T52_S_k141_257712||full",0.000205487542495095,8,16,24,0.0197447434681597
"T32_S__k141_1334633||full",0.00145895893220509,8,16,24,0.0349083316051522
"T112_S__k141_688600||full",0.0012404521851564,8,16,24,0.0328984766827789
"T12_S__k141_554017||full",0.000884786567861636,8,16,24,0.029098199262576
"T88_S_k141_393057||full",0.000355626443714323,12,12,24,0.0222849259507213
"T60_S__k141_145742||full",0.000479532712711673,16,8,24,0.0242683243402119
"T96_S__k141_329407||full",0.00129683637539079,8,16,24,0.0340951096565825
"T12_S__k141_985750||full",0.00137785637840167,16,8,24,0.0349083316051522
"T56_S__k141_1061853||full",0.000425911897989774,8,16,24,0.0237498117020436
"T96_S__k141_464607||full",0.00113539781170669,12,12,24,0.0318980288616093
"T52_S_k141_833337||full",0.000367881616889504,12,16,24,0.0224530466034259
"T40_D__k141_769||full",0.000344045981286852,8,16,24,0.0222849259507213
"T8_S__k141_747117||full",0.000613034868727355,8,16,24,0.0263252837660094
"T108_S__k141_342234||full",0.00256246309645412,8,16,24,0.0450240953098767
"T60_S__k141_1028048||full",0.000123680501451276,16,8,24,0.0178720782259343
"T104_S__k141_630023||full",0.000853091247308486,16,4,24,0.0287567945992524
"T4_D_k141_1052639||full",0.00288528746104664,16,8,24,0.0482515468754398
"T68_S__k141_597139||full",0.000668765311338932,8,16,24,0.0266340185012515
"T72_S__k141_723777||full",9.5908391615419e-05,8,16,24,0.0166474967353101
"T16_S__k141_1621||full",0.00026153548749994,16,8,24,0.0206678603286038
"T92_S__k141_84654||full",0.000298897699999932,16,8,24,0.0216367979306378
"T48_S__k141_906439||full",0.00301643689109421,16,8,24,0.0490444918765397
"T32_S__k141_489087||full",0.000733110817265389,16,8,24,0.0278237387606021
"T60_S__k141_25749||full",0.00148270430510936,20,8,24,0.0349083316051522
"T80_S__k141_105955||full",0.000457797561067821,16,8,24,0.0242683243402119
"T72_S__k141_9349||full",0.000450060739282848,24,12,24,0.0242683243402119
"T88_S_k141_320217||full",0.00177132013351933,16,8,24,0.0383981608890215
"T92_S__k141_800343||full",0.00193234923656654,16,8,24,0.0394353515457819
"T88_S_k141_858174||full",0.00156959163794681,24,12,24,0.0356028964133435
"T64_S__k141_491736||full",0.0010664872663559,16,8,24,0.0317983017443167
"T28_S__k141_1321583||full",0.000956913865209235,8,16,24,0.0301505690724482
"T4_D_k141_1264808||full",0.00111496396028117,16,8,24,0.0318298907622438
"T8_S__k141_1465101||full",9.48866608237535e-05,12,12,24,0.0166474967353101
"T92_S__k141_10332||full",0.0026918475986769,16,8,24,0.0460957834875117
"T40_S__k141_642522||full",0.0012404521851564,8,16,24,0.0328984766827789
"T16_S__k141_15915||full",0.00108603268945857,12,12,24,0.0317983017443167
"T32_S__k141_780492||full",0.000607494139719867,12,12,24,0.0263252837660094
"T52_S_k141_743153||full",0.00130379315981852,16,20,24,0.0342594113639129
"T8_S__k141_757725||full",0.000121093408968565,8,16,24,0.0178720782259343
"T8_S__k141_300181||full",0.001897916408914,8,16,24,0.0394135059394885
"T32_S__k141_866840||full",0.000606607439952993,16,8,24,0.0263252837660094
"T32_S__k141_471757||full",0.00022886788561239,12,12,24,0.0203925391290152
"T76_S__k141_621449||full",0.000266986789239105,8,16,24,0.0206678603286038
"T92_S__k141_56957||full",0.00177132013351933,16,8,24,0.0383981608890215
"T56_S__k141_482174||full",0.000821309940881683,16,8,24,0.0287567945992524
"T24_S__k141_165236||full",0.00185183468504293,16,8,24,0.039333618476868
"T52_S_k141_1127161||full",0.00111537384619492,8,16,24,0.0318298907622438
"T84_S__k141_1586||full",0.00024218681793713,12,12,24,0.0204688014294229
"T32_S__k141_1296597||full",0.000518333783605228,12,16,24,0.0247643937202889
"T4_S__k141_542503||full",0.00245569380076853,8,16,24,0.0441872882844828
"T76_S__k141_148016||full",0.00262929404381185,12,12,24,0.0455080242865334
"T12_S__k141_1070742||full",0.000552787401496334,16,12,24,0.0253028244609305
"T32_S__k141_776391||full",0.000502516180526758,8,16,24,0.0243358535905498
"T20_S__k141_741492||full",0.00177132013351933,16,8,24,0.0383981608890215
"T76_S__k141_759476||full",0.00135319974655175,12,12,24,0.0349083316051522
"T24_S__k141_752709||full",0.000138032350435362,8,16,24,0.0184149605148312
"T40_S__k141_583805||full",0.000483505534956049,20,4,24,0.0243358535905498
"T28_S__k141_559155||full",0.00299341666183724,8,20,24,0.0490444918765397
"T60_S__k141_608705||full",0.00316070467140768,8,16,24,0.0494560923511894
"T56_S__k141_1039894||full",0.00236910017970032,16,8,24,0.0437069651438199
"T20_S__k141_4447||full",0.000488919114245499,16,12,24,0.0243358535905498
"T44_S__k141_827492||full",0.00199703763174101,8,20,24,0.0397666687623165
"T36_S__k141_200882||full",0.00113539781170669,12,12,24,0.0318980288616093
"T8_S__k141_376665||full",0.000460639832149528,8,16,24,0.0242683243402119
"T108_S__k141_99069||full",0.00152239192925749,8,16,24,0.0349083316051522
"T40_D__k141_615438||full",0.00177132013351933,16,8,24,0.0383981608890215
"T52_S_k141_1276345||full",0.0013955259351527,8,16,24,0.0349083316051522
"T44_S__k141_773793||full",0.000481578006338143,8,16,24,0.0242683243402119
"T24_S__k141_706567||full",0.000518333783605228,16,8,24,0.0247643937202889
"T20_S__k141_706583||full",0.00118455008985016,16,12,24,0.0321612664605176
"T48_S__k141_18812||full",0.00137785637840167,16,8,24,0.0349083316051522
"T36_S__k141_1023915||full",9.4181790310252e-05,12,12,24,0.0166474967353101
"T32_S__k141_753224||full",0.00301643689109421,16,8,24,0.0490444918765397
"T56_S__k141_551943||full",5.45106915417262e-05,8,16,24,0.0155284927646042
"T108_S__k141_25185||full",0.000159999116678161,16,8,24,0.0191808874413408
"T28_S__k141_590562||full",0.00257510889097861,16,8,24,0.0450240953098767
"T112_D__k141_80873||full",0.000104982986829921,16,12,24,0.0173617725581805
"T76_S__k141_627771||full",0.000821309940881683,16,8,24,0.0287567945992524
"T20_S__k141_641664||full",0.000502516180526758,8,16,24,0.0243358535905498
"T88_S_k141_943098||full",6.15553484014262e-05,12,12,24,0.0156932407447844
"T32_S__k141_181863||full",0.000607494139719867,12,12,24,0.0263252837660094
"T96_S__k141_217523||full",0.000686435259217311,16,8,24,0.0269904407936177
"T112_D__k141_118440||full",3.0362116569481e-05,12,12,24,0.0139876047649868
"T88_S_k141_1229027||full",0.00293656101673843,8,16,24,0.0487193480365224
"T56_S__k141_1028039||full",0.000316199274440549,12,12,24,0.0219379361484287
"T76_D__k141_233140||full",0.00121236287629883,8,16,24,0.0326905954194876
"T88_S_k141_938346||full",5.41386511126812e-06,16,8,24,0.00845750514866105
"T52_S_k141_158983||full",0.000314616160474601,12,12,24,0.0219379361484287
"T88_S_k141_189954||full",0.00113539781170669,24,12,24,0.0318980288616093
"T112_S__k141_278733||full",0.000885660066759663,12,12,24,0.029098199262576
"T12_S__k141_359804||full",0.00314758632114179,16,8,24,0.0494560923511894
"T88_S_k141_458821||full",0.0024067333658001,24,8,24,0.0441872882844828
"T16_S__k141_1012824||full",0.000286443629166601,16,8,24,0.0211139909791175
"T48_S__k141_579630||full",0.00314758632114179,16,8,24,0.0494560923511894
"T64_S__k141_309559||full",0.0026918475986769,8,16,24,0.0460957834875117
"T40_S__k141_982094||full",0.000720243106891782,12,12,24,0.0275078337386082
"T36_S__k141_776804||full",0.00191136886073252,12,12,24,0.0394353515457819
"T4_S__k141_1199116||full",0.000814787978763046,12,12,24,0.0287567945992524
"T72_S__k141_580300||full",2.89785789924871e-06,8,16,24,0.0062573341682526
"T100_D__k141_68805||full",0.000105042524150221,8,16,24,0.0173617725581805
"T28_S__k141_356164||full",0.000655076685014124,8,20,24,0.0265258740933821
"T88_D__k141_296702||full",0.00150311604916546,16,8,24,0.0349083316051522
"T92_S__k141_552410||full",0.000105042524150221,8,16,24,0.0173617725581805
"T4_S__k141_509910||full",0.00150311604916546,16,8,24,0.0349083316051522
"T104_S__k141_316174||full",0.000231178326212715,12,12,24,0.0203925391290152
"T28_S__k141_791328||full",0.00234700927086988,8,20,24,0.0437069651438199
"T36_S__k141_595899||full",0.00294593307048565,16,8,24,0.0488580981977668
"T108_S__k141_550999||full",0.000423960230433701,12,12,24,0.0237498117020436
"T68_S__k141_1061095||full",0.00150311604916546,16,8,24,0.0349083316051522
"T104_S__k141_606707||full",0.000945226542832128,16,12,24,0.0299388585833509
"T112_D__k141_133834||full",0.00301643689109421,16,8,24,0.0490444918765397
"T56_S__k141_336611||full",0.000858642210921759,16,8,24,0.0287567945992524
"T4_D_k141_121888||full",0.000543016344729286,8,16,24,0.0249973341659219
"T32_S__k141_1093582||full",0.00152239192925749,8,16,24,0.0349083316051522
"T88_S_k141_1127244||full",0.00128123154822706,12,12,24,0.033887209949503
"T8_S__k141_1095837||full",0.00301643689109421,16,8,24,0.0490444918765397
"T52_S_k141_1126153||full",0.00020536770963099,16,8,24,0.0197447434681597
"T28_S__k141_177815||full",0.00266923239213971,8,16,24,0.0460675646067504
"T24_S__k141_1043095||full",8.72715676448614e-05,16,8,24,0.0163397069061258
"T100_D__k141_242899||full",0.000543016344729286,8,16,24,0.0249973341659219
"T4_S__k141_309632||full",0.000777752161546544,12,12,24,0.0287567945992524
"T100_S__k141_176268||full",0.00158582492630988,8,16,24,0.0357367750262145
"T40_S__k141_357352||full",9.48866608237535e-05,12,12,24,0.0166474967353101
"T112_S__k141_590877||full",0.00245569380076853,8,16,24,0.0441872882844828
"T16_S__k141_895547||full",0.00185183468504293,16,8,24,0.039333618476868
"T72_S__k141_156144||full",0.00247210453533947,16,8,24,0.0441872882844828
"T76_S__k141_360115||full",0.00150311604916546,16,8,24,0.0349083316051522
"T92_S__k141_554381||full",0.00164925792336228,8,16,24,0.0365706331101595
"T40_S__k141_152201||full",0.000782974835027647,16,8,24,0.0287567945992524
"T8_S__k141_1344782||full",0.000286443629166601,16,8,24,0.0211139909791175
"T12_S__k141_130816||full",8.34771516603022e-05,16,8,24,0.0163397069061258
"T64_S__k141_604186||full",0.0020235946375495,12,12,24,0.0399994453498969
