"X","Virus","taxonomy_g"
6194,"T60_S__k141_407722||full","UBA8316"
6195,"T60_S__k141_456154||full","Nonlabens"
6196,"T60_S__k141_520024||full","Mf105b01"
6197,"T60_S__k141_535770||full","TMED131"
6198,"T60_S__k141_613833||full","Pelagibacter"
6199,"T60_S__k141_620102||full","UBA7441"
6200,"T60_S__k141_627091||full","Pelagibacter_A"
6201,"T60_S__k141_731053||full","Winogradskyella"
6202,"T60_S__k141_743499||full","Joostella"
6203,"T60_S__k141_768749||full","AG-337-I02"
6204,"T60_S__k141_773155||full","GCA-2691145"
6205,"T60_S__k141_782557||full","Vibrio"
6206,"T60_S__k141_820364||full","MarineAlpha5-Bin3"
6207,"T60_S__k141_84630||full","Flavobacterium"
6208,"T60_S__k141_945147||full","HIMB100"
6209,"T60_S__k141_967197||full","Pelagibacter_A"
6210,"T64_D__k141_108171||full","Winogradskyella"
6211,"T64_D__k141_118399||full","Pelagibacter"
6212,"T64_D__k141_121922||full","MarineAlpha5-Bin3"
6213,"T64_D__k141_175636||full","Prochlorococcus_B"
6214,"T64_D__k141_177658||full","GCA-2704625"
6215,"T64_D__k141_188391||full","Prochlorococcus_B"
6216,"T64_D__k141_188829||full","GCA-2704625"
6217,"T64_D__k141_229860||full","Yeosuana"
6218,"T64_D__k141_240167||full","GCA-2707915"
6219,"T64_D__k141_240167||full","GCA-2707915"
6220,"T64_D__k141_263860||full","Psychrobacter"
6221,"T64_D__k141_274033||full","AEGEAN-183"
6222,"T64_D__k141_287574||full","GCA-2697505"
6223,"T64_D__k141_331593||full","Croceibacter"
6224,"T64_D__k141_344616||full","Croceibacter"
6225,"T64_D__k141_388617||full","MarineAlpha5-Bin3"
6226,"T64_D__k141_395985||full","Enterobacter"
6227,"T64_D__k141_412604||full","MGIIa-K1"
6228,"T64_D__k141_429250||full","GCA-002708315"
6229,"T64_D__k141_429250||full","GCA-002708315"
6230,"T64_D__k141_442384||full","Hyphobacterium"
6231,"T64_D__k141_464105||full","Pelagibacter"
6232,"T64_D__k141_496860||full","Prochlorococcus"
6233,"T64_D__k141_540061||full","GCA-2707915"
6234,"T64_D__k141_55271||full","MED-G85"
6235,"T64_D__k141_6020||full","UBA11654"
6236,"T64_D__k141_606532||full","Sphingobacterium"
6237,"T64_D__k141_613722||full","UBA11657"
6238,"T64_D__k141_619992||full","UBA11654"
6239,"T64_D__k141_659137||full","Legionella"
6240,"T64_D__k141_659137||full","Legionella"
6241,"T64_D__k141_678498||full","Croceibacter"
6242,"T64_D__k141_722682||full","UWMA-0277"
6243,"T64_D__k141_723028||full","Prochlorococcus"
6244,"T64_D__k141_726098||full","Pelagibacter_A"
6245,"T64_D__k141_735613||full","Streptococcus"
6246,"T64_D__k141_738038||full","4572-112"
6247,"T64_D__k141_774967||full","GCA-002684695"
6248,"T64_D__k141_789852||full","Croceibacter"
6249,"T64_D__k141_794802||full","UBA721"
6250,"T64_D__k141_813932||full","Sediminibacterium"
6251,"T64_D__k141_840453||full","D2472"
6252,"T64_D__k141_849441||full","TMED15"
6253,"T64_D__k141_92728||full","Pelagibacter_A"
6254,"T64_S__k141_125648||full","Actinomarina"
6255,"T64_S__k141_14270||full","UBA7377"
6256,"T64_S__k141_15860||full","SAR86A"
6257,"T64_S__k141_160527||full","Streptococcus"
6258,"T64_S__k141_160527||full","Streptococcus"
6259,"T64_S__k141_17939||full","Cardinium"
6260,"T64_S__k141_436111||full","SCGC-AAA076-P13"
6261,"T64_S__k141_441667||full","TMED220"
6262,"T64_S__k141_454274||full","Pelagibacter"
6263,"T64_S__k141_485616||full","Pelagibacter_A"
6264,"T64_S__k141_498391||full","Wolbachia"
6265,"T64_S__k141_606434||full","UBA8316"
6266,"T64_S__k141_724384||full","Vagococcus_E"
6267,"T64_S__k141_734526||full","UBA8316"
6268,"T64_S__k141_74912||full","Pelagibacter"
6269,"T64_S__k141_770517||full","GCA-2707915"
6270,"T64_S__k141_778988||full","Hyphobacterium"
6271,"T64_S__k141_849150||full","Chania"
6272,"T64_S__k141_849150||full","Chania"
6273,"T64_S__k141_903785||full","Vibrio"
6274,"T64_S__k141_903785||full","Vibrio"
6275,"T64_S__k141_903785||full","Vibrio"
6276,"T68_S__k141_1066861||full","Pelagibacter"
6277,"T68_S__k141_107613||full","UBA7326"
6278,"T68_S__k141_1083679||full","Luminiphilus"
6279,"T68_S__k141_1108749||full","UBA8515"
6280,"T68_S__k141_1154760||full","SCGC-AAA076-P13"
6281,"T68_S__k141_1158224||full","GCA-2698665"
6282,"T68_S__k141_149925||full","UBA2632"
6283,"T68_S__k141_24155||full","CAIJKW01"
6284,"T68_S__k141_253609||full","Draconibacterium"
6285,"T68_S__k141_339693||full","GCA-2704625"
6286,"T68_S__k141_379721||full","DT-34"
6287,"T68_S__k141_380320||full","Corynebacterium"
6288,"T68_S__k141_460492||full","Pelagibacter"
6289,"T68_S__k141_466059||full","Acinetobacter"
6290,"T68_S__k141_653239||full","MEDG-81"
6291,"T68_S__k141_702440||full","Croceibacter"
6292,"T68_S__k141_736305||full","UBA4421"
6293,"T68_S__k141_75156||full","Pelagibacter"
6294,"T68_S__k141_765000||full","Seonamhaeicola"
6295,"T68_S__k141_770534||full","GCA-002701455"
6296,"T68_S__k141_823047||full","AG-337-I02"
6297,"T68_S__k141_88401||full","AG-422-B15"
6298,"T68_S__k141_88401||full","AG-422-B15"
6299,"T68_S__k141_88401||full","AG-422-B15"
6300,"T68_S__k141_88401||full","AG-422-B15"
6301,"T68_S__k141_88401||full","AG-422-B15"
6302,"T68_S__k141_88401||full","AG-422-B15"
6303,"T68_S__k141_891423||full","MedAcidi-G1"
6304,"T68_S__k141_985721||full","Xanthomarina"
6305,"T68_S__k141_991825||full","UBA11704"
6306,"T72_S__k141_1014115||full","Joostella"
6307,"T72_S__k141_1042560||full","HTCC2207"
6308,"T72_S__k141_1091454||full","D2472"
6309,"T72_S__k141_1091454||full","D2472"
6310,"T72_S__k141_1097289||full","Vibrio"
6311,"T72_S__k141_1097289||full","Vibrio"
6312,"T72_S__k141_1141287||full","UBA1994"
6313,"T72_S__k141_145019||full","Prochlorococcus_A"
6314,"T72_S__k141_322868||full","MEDG-81"
6315,"T72_S__k141_355613||full","Vibrio"
6316,"T72_S__k141_355613||full","Vibrio"
6317,"T72_S__k141_368150||full","Croceibacter"
6318,"T72_S__k141_374616||full","Croceibacter"
6319,"T72_S__k141_429988||full","Pusillimonas_A"
6320,"T72_S__k141_437643||full","HIMB59"
6321,"T72_S__k141_445187||full","Synechococcus_E"
6322,"T72_S__k141_507636||full","SCGC-AAA160-P02"
6323,"T72_S__k141_527765||full","Pelagibacter_A"
6324,"T72_S__k141_534952||full","GCA-2691145"
6325,"T72_S__k141_583130||full","Olleya"
6326,"T72_S__k141_652052||full","Actinomarina"
6327,"T72_S__k141_831919||full","ARS21"
6328,"T72_S__k141_912218||full","Synechococcus_E"
6329,"T76_D__k141_1012248||full","TMED108"
6330,"T76_D__k141_1016980||full","TMED112"
6331,"T76_D__k141_1054156||full","SAR86A"
6332,"T76_D__k141_1072292||full","Winogradskyella"
6333,"T76_D__k141_1124||full","Methanobacterium"
6334,"T76_D__k141_116975||full","ARS21"
6335,"T76_D__k141_133548||full","Croceibacter"
6336,"T76_D__k141_136614||full","Croceibacter"
6337,"T76_D__k141_167399||full","Kurthia"
6338,"T76_D__k141_198426||full","GCA-2698665"
6339,"T76_D__k141_210825||full","Paenibacillus_C"
6340,"T76_D__k141_229703||lt2gene","4572-112"
6341,"T76_D__k141_233736||full","UBA9973"
6342,"T76_D__k141_265420||full","LD21"
6343,"T76_D__k141_280771||full","Hyphobacterium"
6344,"T76_D__k141_354199||full","Joostella"
6345,"T76_D__k141_370234||full","Actinomarina"
6346,"T76_D__k141_403562||full","Prochlorococcus_B"
6347,"T76_D__k141_404033||full","Pelagibacter"
6348,"T76_D__k141_405827||full","Pelagibacter"
6349,"T76_D__k141_436406||full","UBA9611"
6350,"T76_D__k141_4706||full","Flavobacterium"
6351,"T76_D__k141_479115||full","GCA-2707915"
6352,"T76_D__k141_484354||full","ARS21"
6353,"T76_D__k141_492100||full","MedAcidi-G2A"
6354,"T76_D__k141_510447||full","Leeuwenhoekiella"
6355,"T76_D__k141_540772||full","MedAcidi-G1"
6356,"T76_D__k141_543076||full","Joostella"
6357,"T76_D__k141_554874||full","Croceibacter"
6358,"T76_D__k141_561368||full","Joostella"
6359,"T76_D__k141_612415||full","Winogradskyella"
6360,"T76_D__k141_613684||full","GCA-2704625"
6361,"T76_D__k141_618192||full","Pelagibacter"
6362,"T76_D__k141_627743||full","Hyphobacterium"
6363,"T76_D__k141_637925||full","Hyphobacterium"
6364,"T76_D__k141_669619||full","Pelagibacter_A"
6365,"T76_D__k141_673154||full","Prochlorococcus_B"
6366,"T76_D__k141_679358||full","Mf105b01"
6367,"T76_D__k141_742119||full","UBA11654"
6368,"T76_D__k141_7601||full","Pelagibacter_A"
6369,"T76_D__k141_773602||full","Pedobacter"
6370,"T76_D__k141_773602||full","Pedobacter"
6371,"T76_D__k141_81125||full","TMED211"
6372,"T76_D__k141_83283||full","Algibacter_B"
6373,"T76_D__k141_83283||full","Flaviramulus"
6374,"T76_D__k141_838312||full","ARS1285"
6375,"T76_D__k141_878914||full","Hyphobacterium"
6376,"T76_D__k141_984171||full","Tenacibaculum"
6377,"T76_D__k141_996855||full","Pseudooceanicola"
6378,"T76_S__k141_141961||full","Sulfurovum"
6379,"T76_S__k141_151926||full","Methylophilus"
6380,"T76_S__k141_213195||full","RFSX01"
6381,"T76_S__k141_224201||full","Jejuia"
6382,"T76_S__k141_285321||full","MEDG-81"
6383,"T76_S__k141_2919||full","MED-G116"
6384,"T76_S__k141_357950||full","Hyphobacterium"
6385,"T76_S__k141_413124||full","Hyphobacterium"
6386,"T76_S__k141_414603||full","Winogradskyella"
6387,"T76_S__k141_427931||full","Gottfriedia"
6388,"T76_S__k141_484685||full","Pelagibacter"
6389,"T76_S__k141_488851||full","SAR86A"
6390,"T76_S__k141_500706||full","Pelagibacter_A"
6391,"T76_S__k141_620396||full","Winogradskyella"
6392,"T76_S__k141_637275||full","Actinomarina"
6393,"T76_S__k141_695824||full","UBA10364"
6394,"T76_S__k141_700341||full","Pelagibacter"
6395,"T76_S__k141_702917||full","Winogradskyella"
6396,"T76_S__k141_717843||full","CACNXK01"
6397,"T76_S__k141_753693||full","MGIIb-N1"
6398,"T76_S__k141_757369||full_1","ARS21"
6399,"T76_S__k141_802478||full","CACLCV01"
6400,"T76_S__k141_82088||full","GCA-2704665"
6401,"T76_S__k141_88994||full","TMED108"
6402,"T76_S__k141_902381||full","Flavobacterium"
6403,"T76_S__k141_902381||full","Flavobacterium"
6404,"T76_S__k141_902381||full","Flavobacterium"
6405,"T76_S__k141_902381||full","Flavobacterium"
6406,"T76_S__k141_969435||full","UBA7377"
6407,"T80_S__k141_1049197||full","Pelagibacter"
6408,"T80_S__k141_1056129||full","Aquimarina"
6409,"T80_S__k141_1148679||full","UBA7916"
6410,"T80_S__k141_151974||full","Nitrosopelagicus"
6411,"T80_S__k141_151974||full","Pelagibacter"
6412,"T80_S__k141_180909||full","DT-34"
6413,"T80_S__k141_249876||full","Epulopiscium_A"
6414,"T80_S__k141_291485||full","Marivirga"
6415,"T80_S__k141_381057||full","SCGC-AAA076-P13"
6416,"T80_S__k141_391514||full","Pseudoalteromonas"
6417,"T80_S__k141_537166||full","AG-337-I02"
6418,"T80_S__k141_576781||full","Pelagibacter_A"
6419,"T80_S__k141_685432||full","Shewanella"
6420,"T80_S__k141_757667||full","MedAcidi-G1"
6421,"T80_S__k141_774247||full","ARS21"
6422,"T80_S__k141_789173||full","2-01-FULL-41-14"
6423,"T80_S__k141_79016||full","MED-G17"
6424,"T80_S__k141_838171||full","Streptococcus"
6425,"T80_S__k141_913496||full","Winogradskyella"
6426,"T84_S__k141_1027105||full","Pelagibacter"
6427,"T84_S__k141_1265688||full","TMED131"
6428,"T84_S__k141_1267673||full","Pectobacterium"
6429,"T84_S__k141_245057||full","SCGC-AAA160-P02"
6430,"T84_S__k141_325000||full","Subsaximicrobium"
6431,"T84_S__k141_3320||full","MB11C04"
6432,"T84_S__k141_380601||full","UBA7377"
6433,"T84_S__k141_410521||full","Epulopiscium_A"
6434,"T84_S__k141_411694||full","Pelagibacter_A"
6435,"T84_S__k141_417286||full","MED-G82"
6436,"T84_S__k141_442580||full","Pelagibacter"
6437,"T84_S__k141_512822||full","Polaribacter"
6438,"T84_S__k141_532026||full","GCA-2707915"
6439,"T84_S__k141_569441||full","Sediminibacterium"
6440,"T84_S__k141_572687||full","Pelagibacter"
6441,"T84_S__k141_720149||full","Pelagibacter"
6442,"T84_S__k141_754004||full","GCA-2707915"
6443,"T84_S__k141_764259||full","GCA-2697505"
6444,"T84_S__k141_781375||full","Flavobacterium"
6445,"T84_S__k141_818469||full","Winogradskyella"
6446,"T84_S__k141_821586||full","Jejuia"
6447,"T84_S__k141_822592||full_1","UBA8316"
6448,"T84_S__k141_841937||full","GCA-2697505"
6449,"T84_S__k141_909316||full","GCA-2691145"
6450,"T88_D__k141_1016829||full","Flavobacterium"
6451,"T88_D__k141_1027106||full","SCGC-AAA160-P02"
6452,"T88_D__k141_1029100||full","UBA4416"
6453,"T88_D__k141_1045676||full","Prochlorococcus"
6454,"T88_D__k141_1063792||full","Pelagibacter_A"
6455,"T88_D__k141_1073000||full","Pelagibacter"
6456,"T88_D__k141_1080215||full","Aquimarina"
6457,"T88_D__k141_1084120||full","Pelagibacter_A"
6458,"T88_D__k141_1091055||full","TMED123"
6459,"T88_D__k141_1098887||full","Pseudoalteromonas"
6460,"T88_D__k141_1100995||full","GCA-2683775"
6461,"T88_D__k141_114064||full","Winogradskyella"
6462,"T88_D__k141_156799||full","TMED112"
6463,"T88_D__k141_213675||full","Prochlorococcus_A"
6464,"T88_D__k141_217187||full","Winogradskyella"
6465,"T88_D__k141_218057||full","Prochlorococcus_A"
6466,"T88_D__k141_238570||full","UBA11654"
6467,"T88_D__k141_255412||full","Pelagibacter"
6468,"T88_D__k141_256237||full","Saonia"
6469,"T88_D__k141_25702||full","Lysinibacillus"
6470,"T88_D__k141_277978||full","UBA721"
6471,"T88_D__k141_292716||full","UBA11657"
6472,"T88_D__k141_299633||full","Olleya"
6473,"T88_D__k141_317394||full","GCA-2707915"
6474,"T88_D__k141_3495||full","UBA6955"
6475,"T88_D__k141_350511||full","MED-G82"
6476,"T88_D__k141_424228||full","TMED15"
6477,"T88_D__k141_424963||full","EC70"
6478,"T88_D__k141_426624||full","Vibrio"
6479,"T88_D__k141_428173||full","Fibrobacter"
6480,"T88_D__k141_428173||full","Fibrobacter"
6481,"T88_D__k141_482417||full","Prochlorococcus"
6482,"T88_D__k141_499644||full","Prochlorococcus_A"
6483,"T88_D__k141_518079||full","ARS1403"
6484,"T88_D__k141_526081||full","Prochlorococcus_B"
6485,"T88_D__k141_589482||full","Croceibacter"
6486,"T88_D__k141_657192||full","Winogradskyella"
6487,"T88_D__k141_698755||full","Epulopiscium_A"
6488,"T88_D__k141_701089||full","SCGC-AAA160-P02"
6489,"T88_D__k141_717414||full","MGIIa-K1"
6490,"T88_D__k141_736206||full","UBA11657"
6491,"T88_D__k141_746740||full","Marinisoma"
6492,"T88_D__k141_751020||full","TMED108"
6493,"T88_D__k141_8050||full","Prochlorococcus_A"
6494,"T88_D__k141_85240||full","SCGC-AAA160-P02"
6495,"T88_D__k141_92339||full","Tenacibaculum"
6496,"T88_D__k141_924045||full","Actinomarina"
6497,"T88_D__k141_939313||full","UBA2968"
6498,"T88_D__k141_94112||full","Flaviramulus"
6499,"T88_D__k141_989166||full","TMED108"
6500,"T88_D__k141_991485||full","Joostella"
6501,"T88_S_k141_1018844||full","Pelagibacter_A"
6502,"T88_S_k141_1031898||full","SAR86A"
6503,"T88_S_k141_1043256||full","Wolbachia"
6504,"T88_S_k141_1073548||full","TMED78"
6505,"T88_S_k141_1179782||full","Luminiphilus"
6506,"T88_S_k141_1182974||full_1","TMED123"
6507,"T88_S_k141_1191445||full","CACIJG01"
6508,"T88_S_k141_1203592||full","Pelagibacter_A"
6509,"T88_S_k141_1206586||full","GCA-2691145"
6510,"T88_S_k141_1245333||full","Prochlorococcus_A"
6511,"T88_S_k141_158158||full","Hyphobacterium"
6512,"T88_S_k141_236177||full","Acinetobacter"
6513,"T88_S_k141_237718||full","D2472"
6514,"T88_S_k141_238245||full","Pelagibacter_A"
6515,"T88_S_k141_342817||full","Hyphobacterium"
6516,"T88_S_k141_4773||full","Joostella"
6517,"T88_S_k141_477422||full","Joostella"
6518,"T88_S_k141_484534||full","GCA-2704625"
6519,"T88_S_k141_506678||full","SCGC-AAA160-P02"
6520,"T88_S_k141_568291||full","Pelagibacter"
6521,"T88_S_k141_574744||full","AG-337-I02"
6522,"T88_S_k141_605383||full","AG-337-I02"
6523,"T88_S_k141_699040||full","Acinetobacter"
6524,"T88_S_k141_763713||full","Ochrobactrum_A"
6525,"T88_S_k141_763713||full","Ochrobactrum_A"
6526,"T88_S_k141_782097||full","UBA9145"
6527,"T88_S_k141_864522||full","MEDG-81"
6528,"T88_S_k141_943420||full","UBA952"
6529,"T88_S_k141_96517||full","UBA1994"
6530,"T8_S__k141_100813||full","Pelagibacter_A"
6531,"T8_S__k141_1040219||full","TMED112"
6532,"T8_S__k141_105263||full","Winogradskyella"
6533,"T8_S__k141_1062106||full","Winogradskyella"
6534,"T8_S__k141_1062106||full","Winogradskyella"
6535,"T8_S__k141_1065836||full","Hyphobacterium"
6536,"T8_S__k141_1134577||full","Polynucleobacter"
6537,"T8_S__k141_1161499||full","Winogradskyella"
6538,"T8_S__k141_1209144||full","GCA-002718585"
6539,"T8_S__k141_1245545||full_1","Flavobacterium"
6540,"T8_S__k141_1245545||full_1","Flavobacterium"
6541,"T8_S__k141_1251818||full","UBA1994"
6542,"T8_S__k141_1310965||full","GCA-2697505"
6543,"T8_S__k141_1336125||full","Streptococcus"
6544,"T8_S__k141_1348808||full","SAR86A"
6545,"T8_S__k141_1412741||full","GCA-002701455"
6546,"T8_S__k141_1472179||full","SAR86A"
6547,"T8_S__k141_1500941||full","Winogradskyella"
6548,"T8_S__k141_209125||full","Winogradskyella"
6549,"T8_S__k141_287031||full","Wolbachia"
6550,"T8_S__k141_358008||full","Mf105b01"
6551,"T8_S__k141_374286||full","Aquicella_A"
6552,"T8_S__k141_386152||full","UBA9320"
6553,"T8_S__k141_404335||full","Vibrio"
6554,"T8_S__k141_486315||full","Hyphobacterium"
6555,"T8_S__k141_666399||full","GCA-2689995"
6556,"T8_S__k141_673160||full","Croceibacter"
6557,"T8_S__k141_688292||full","Aquimarina"
6558,"T8_S__k141_721959||full","Hyphobacterium"
6559,"T8_S__k141_751719||full","Winogradskyella"
6560,"T8_S__k141_751719||full","Winogradskyella"
6561,"T8_S__k141_751719||full","Winogradskyella"
6562,"T8_S__k141_759659||full","Hyphobacterium"
6563,"T92_S__k141_107361||full","GCA-2687185"
6564,"T92_S__k141_1101656||full","Croceibacter"
6565,"T92_S__k141_1119583||full","Seonamhaeicola"
6566,"T92_S__k141_1137850||full","AG-337-I02"
6567,"T92_S__k141_1215495||full","Vibrio"
6568,"T92_S__k141_1247098||full","UBA7377"
6569,"T92_S__k141_1259341||full","UBA2780"
6570,"T92_S__k141_1260825||full","MEDG-81"
6571,"T92_S__k141_173877||full","GCA-2691145"
6572,"T92_S__k141_189521||full_1","Aquaticitalea"
6573,"T92_S__k141_247144||full","GCA-2691145"
6574,"T92_S__k141_247174||full_1","Pelagibacter"
6575,"T92_S__k141_267474||full","Maribacter"
6576,"T92_S__k141_290579||full","Actinomarina"
6577,"T92_S__k141_335293||full","Psychroserpens"
6578,"T92_S__k141_35432||full","GCA-002701455"
6579,"T92_S__k141_43610||full","GCA-2691145"
6580,"T92_S__k141_491942||full","ARS21"
6581,"T92_S__k141_635495||full","Joostella"
6582,"T92_S__k141_636497||full","Prochlorococcus_A"
6583,"T92_S__k141_651864||full","Winogradskyella"
6584,"T92_S__k141_711379||full","Pelagibacter_A"
6585,"T92_S__k141_711379||full","TMED48"
6586,"T92_S__k141_738243||full","Thermoclostridium"
6587,"T92_S__k141_813057||full","Pelagibacter"
6588,"T92_S__k141_867385||full","Croceibacter"
6589,"T92_S__k141_887448||full","TMED108"
6590,"T92_S__k141_887909||full","Streptococcus"
6591,"T92_S__k141_887909||full","Streptococcus"
6592,"T92_S__k141_959007||full","Pelagibacter_A"
6593,"T92_S__k141_987836||full","Pelagibacter_A"
6594,"T96_S__k141_189186||full","Vibrio"
6595,"T96_S__k141_189186||full","Vibrio"
6596,"T96_S__k141_206255||full","Epulopiscium_A"
6597,"T96_S__k141_289549||full","Bacillus_H"
6598,"T96_S__k141_318879||full","BRH-c54"
6599,"T96_S__k141_326790||full","Pelagibacter"
6600,"T96_S__k141_327062||full","TMED112"
6601,"T96_S__k141_367076||full","Epulopiscium_A"
6602,"T96_S__k141_501987||full","ARS21"
6603,"T96_S__k141_558056||full","Joostella"
6604,"T96_S__k141_59762||full","Pelagibacter_A"
6605,"T96_S__k141_649884||full","SAR86A"
6606,"T96_S__k141_713246||full","MS024-2A"
6607,"Virus",NA
6608,"T0_S__k141_144659||full","GCA-2689995"
6609,"T0_S__k141_2035||full","GCA-2704625"
6610,"T0_S__k141_230232||full","SCGC-AAA160-P02"
6611,"T0_S__k141_302199||full","Pelagibacter_A"
6612,"T0_S__k141_340132||full","HIMB59"
6613,"T0_S__k141_345572||full","Joostella"
6614,"T0_S__k141_452541||full","AG-422-B15"
6615,"T0_S__k141_544522||full","Aquimarina"
6616,"T0_S__k141_544522||full","Aquimarina"
6617,"T0_S__k141_557636||full","TMED112"
6618,"T0_S__k141_649969||full","AG-337-I02"
6619,"T0_S__k141_801996||full","Prochlorococcus_B"
6620,"T0_S__k141_86715||full","Winogradskyella"
6621,"T0_S__k141_884422||full","GCA-2704625"
6622,"T0_S__k141_887377||full","MGIIa-L1"
6623,"T0_S__k141_898522||full","Tetragenococcus"
6624,"T100_D__k141_1033||full","Prochlorococcus_B"
6625,"T100_D__k141_118122||full","Prochlorococcus_B"
6626,"T100_D__k141_122073||full","Croceibacter"
6627,"T100_D__k141_126987||full","Pelagibacter_A"
6628,"T100_D__k141_177160||full","Croceibacter"
6629,"T100_D__k141_178193||full","Pelagibacter"
6630,"T100_D__k141_240499||full","AEGEAN-183"
6631,"T100_D__k141_245475||full","Croceibacter"
6632,"T100_D__k141_251240||full","Winogradskyella"
6633,"T100_D__k141_273424||full","Haemophilus"
6634,"T100_D__k141_273424||full","Haemophilus"
6635,"T100_D__k141_338294||full","Flavobacterium"
6636,"T100_D__k141_38203||full","Prochlorococcus_B"
6637,"T100_D__k141_38203||full","Prochlorococcus_B"
6638,"T100_D__k141_393462||full","Prochlorococcus_B"
6639,"T100_D__k141_401392||full","Seonamhaeicola"
6640,"T100_D__k141_407236||full","Prochlorococcus_B"
6641,"T100_D__k141_427530||full","Marinobacter"
6642,"T100_D__k141_476449||full","SCGC-AAA160-P02"
6643,"T100_D__k141_501056||full","Prochlorococcus_B"
6644,"T100_D__k141_519808||full","Prochlorococcus_B"
6645,"T100_D__k141_520302||full","Leeuwenhoekiella"
6646,"T100_D__k141_534554||full","Xanthomarina"
6647,"T100_D__k141_544536||full","Prochlorococcus_B"
6648,"T100_D__k141_602807||full","Actinomarina"
6649,"T100_D__k141_615405||full","Arenibacter"
6650,"T100_D__k141_696764||lt2gene","Bact-19"
6651,"T100_D__k141_697420||full","BRH-c54"
6652,"T100_D__k141_702753||full","SAR86A"
6653,"T100_D__k141_716652||full","Croceibacter"
6654,"T100_D__k141_72844||full","GCA-2704625"
6655,"T100_D__k141_786113||full","Legionella"
6656,"T100_D__k141_788825||full","Pelagibacter"
6657,"T100_D__k141_800287||full","GCA-2691245"
6658,"T100_D__k141_823760||full","Hyphobacterium"
6659,"T100_D__k141_845903||full","Joostella"
6660,"T100_D__k141_846913||full","Hyphobacterium"
6661,"T100_D__k141_877904||full","Pectobacterium"
6662,"T100_D__k141_877904||full","Brenneria"
6663,"T100_D__k141_895645||full","UBA8592"
6664,"T100_D__k141_909238||full","TMED112"
6665,"T100_D__k141_917570||full","Joostella"
6666,"T100_D__k141_931523||full","AG-363-N16"
6667,"T100_D__k141_953353||full","Joostella"
6668,"T100_S__k141_102646||full","Actinomarina"
6669,"T100_S__k141_104185||full","TMED211"
6670,"T100_S__k141_163276||full","Luminiphilus"
6671,"T100_S__k141_1672||full","Jejuia"
6672,"T100_S__k141_209546||full","GCA-2704625"
6673,"T100_S__k141_22940||full","GCA-2707915"
6674,"T100_S__k141_23379||full","Pelagibacter"
6675,"T100_S__k141_290007||full","TMED-70"
6676,"T100_S__k141_425467||full","ARS21"
6677,"T100_S__k141_536458||full","AG-337-I02"
6678,"T100_S__k141_580526||full","AG-337-I02"
6679,"T100_S__k141_580526||full","AG-337-I02"
6680,"T100_S__k141_584101||full","Pelagibacter"
6681,"T100_S__k141_617022||full","ARS21"
6682,"T100_S__k141_672622||full","JABDMD01"
6683,"T100_S__k141_683358||full","AG-337-I02"
6684,"T100_S__k141_683675||full","Pelagibacter_A"
6685,"T100_S__k141_714190||full","Flavobacterium"
6686,"T100_S__k141_791092||full","UBA8592"
6687,"T100_S__k141_82388||full","MarineAlpha5-Bin3"
6688,"T104_S__k141_152953||full","Croceibacter"
6689,"T104_S__k141_16057||full","RFSX01"
6690,"T104_S__k141_163393||full","Wolbachia"
6691,"T104_S__k141_163393||full","Wolbachia"
6692,"T104_S__k141_208995||full","Tenacibaculum"
6693,"T104_S__k141_349740||full","Prochlorococcus_A"
6694,"T104_S__k141_357746||full","GCA-2689925"
6695,"T104_S__k141_37422||full","UBA10364"
6696,"T104_S__k141_432991||full","GCA-2691145"
6697,"T104_S__k141_453057||full","ARS21"
6698,"T104_S__k141_528194||full","Sediminibacterium"
6699,"T104_S__k141_545357||full","Subsaximicrobium"
6700,"T104_S__k141_568908||full","GCA-2697505"
6701,"T104_S__k141_659107||full","Pelagibacter"
6702,"T104_S__k141_666562||full","Epulopiscium_A"
6703,"T104_S__k141_784238||full","Flavobacterium"
6704,"T108_S__k141_1002701||full","GCA-2691145"
6705,"T108_S__k141_130159||full","TMED131"
6706,"T108_S__k141_138441||full","BRH-c54"
6707,"T108_S__k141_19582||full","Pelagibacter_A"
6708,"T108_S__k141_266614||full","Joostella"
6709,"T108_S__k141_385839||full","Prochlorococcus_A"
6710,"T108_S__k141_388661||full","TMED211"
6711,"T108_S__k141_450637||full","Subsaximicrobium"
6712,"T108_S__k141_595232||full","Winogradskyella"
6713,"T108_S__k141_599967||full","Jejuia"
6714,"T108_S__k141_671642||full","Hel1-33-131"
6715,"T108_S__k141_727190||full","TMED112"
6716,"T108_S__k141_735049||full","EC70"
6717,"T108_S__k141_776126||full","Marinomonas"
6718,"T108_S__k141_77695||full","SCGC-AAA076-P13"
6719,"T108_S__k141_845219||full","Pelagibacter"
6720,"T108_S__k141_87516||full","Cellulophaga"
6721,"T108_S__k141_918344||full","UBA10364"
6722,"T108_S__k141_925368||full","MedAcidi-G1"
6723,"T112_D__k141_164801||full","Joostella"
6724,"T112_D__k141_188095||full","Prochlorococcus_B"
6725,"T112_D__k141_194513||full","Croceibacter"
6726,"T112_D__k141_194740||full","Wolbachia"
6727,"T112_D__k141_22532||full","Prochlorococcus_A"
6728,"T112_D__k141_270229||full","Aquimarina"
6729,"T112_D__k141_285664||full","UBA9973"
6730,"T112_D__k141_306370||full","Francisella"
6731,"T112_D__k141_306370||full","Francisella"
6732,"T112_D__k141_306370||full","Francisella"
6733,"T112_D__k141_323116||full","TMED220"
6734,"T112_D__k141_364193||full","GCA-2707915"
